z_over_L,feed_pressure_pa,permeate_pressure_pa,feed_flow_kmol_s,permeate_flow_kmol_s,x_N2,y_N2,x_O2,y_O2,x_CO2,y_CO2,x_H2O,y_H2O
0.4975,994238.8226258411,100000.0,0.000740072664646481,0.00019745159388088627,0.8820500904758161,0.7114343036096078,0.11791255500436205,0.2884366296398936,3.7354519820613734e-05,0.00012906675049216432,1.2892694507762792e-15,6.375782727277437e-15
0.5025,994287.7829968852,100000.0,0.0007422703794860556,0.00019965465369057547,0.8812718225479754,0.7103946021225718,0.11869000696168244,0.2894742248702829,3.8170490340335076e-05,0.00013117300713716307,1.6960245272123126e-15,8.327726757759914e-15
0.5075,994336.8910288744,100000.0,0.0007444734392957448,0.0002018630829241704,0.8804904065540933,0.7093534591060152,0.11947058911273535,0.29051322444851196,3.90043331691934e-05,0.00013331644546209245,2.2333499380656617e-15,1.0888832448219811e-14
0.5125,994386.147101118,100000.0,0.0007466818685293397,0.0002040769059928675,0.8797058516977402,0.7083108946029989,0.12025429189394146,0.2915536077160495,3.9856408315458456e-05,0.00013549768093715735,2.9437618452742854e-15,1.4252225609841976e-14
0.5175,994435.5515945981,100000.0,0.0007488956915980368,0.00020629614726394368,0.8789181673763868,0.7072669287201151,0.12104110554160646,0.2925953539422018,4.072708200278902e-05,0.000137717337664295,3.8837857478587096e-15,1.8673066626524155e-14
0.5225,994485.1048919653,100000.0,0.000751114932869113,0.0002085208310594357,0.8781273631806434,0.7062215816254243,0.12183102009260016,0.29363844232609004,4.16167267512222e-05,0.00013997604846172654,5.1286185932060494e-15,2.4488695956849936e-14
0.5275,994534.8073775336,100000.0,0.000753339616664605,0.00021075098165482503,0.8773334488934676,0.7051748735463853,0.12262402538506706,0.2946828519986345,4.2525721458643e-05,0.00014227445494862894,6.7783552427324485e-15,3.214538195278942e-14
0.5325,994584.6594372762,100000.0,0.0007555697672599944,0.0002129866232777292,0.8765364344893402,0.7041268247677837,0.12342011105916834,0.29572856202454434,4.3454451482725406e-05,0.0001446132076299131,8.966307816258699e-15,4.223385135951278e-14
0.5375,994634.6614588201,100000.0,0.0007578054088828985,0.00021522778010659913,0.87573633013341,0.7030774556296499,0.12421926655785483,0.2967755514043134,4.440330872333593e-05,0.00014699296598109481,1.1870126012994131e-14,5.5536507474635405e-14
0.5425,994684.8138314416,100000.0,0.0007600465657117685,0.00021747447626942185,0.8749331461806078,0.7020267865251716,0.125021481127671,0.2978237990762223,4.5372691705390264e-05,0.00014941439853324626,1.5726667372199715e-14,7.30902076231051e-14
0.5475,994735.1169460609,100000.0,0.0007622932618745912,0.00021972673584243153,0.8741268931747271,0.7009748378986022,0.12582674381958986,0.2988732839183435,4.636300566215363e-05,0.0001518781829580123,2.0851889588872535e-14,9.626976154594453e-14
0.5525,994785.5711952372,100000.0,0.0007645455214476009,0.00022198458284882568,0.873317581847475,0.6999216302431677,0.12663504348987834,0.2999239847505529,4.73746626189751e-05,0.00015438500615267973,2.7667470646431307e-14,1.2689903403421615e-13
0.5575,994836.1769731633,100000.0,0.000766803368453995,0.00022424804125748942,0.8725052231174926,0.6988671840989639,0.12744636880099328,0.30097588033654354,4.840808147744572e-05,0.0001569355643252843,3.673644457051814e-14,1.6739883373652863e-13
0.5625,994886.9346756601,100000.0,0.0007690668268626587,0.0002265171349817263,0.8716898280893437,0.6978115200508535,0.12826070822250749,0.30202894938584546,4.94636880999705e-05,0.00015953056307974175,4.881092197804655e-14,2.2098383948124774e-13
0.5675,994937.8447001715,100000.0,0.0007713359205868956,0.00022879188787799714,0.8708714080524739,0.6967546587263613,0.12907805003206635,0.3030831705558458,5.054191539474353e-05,0.00016217071750098904,6.48960137447756e-14,2.919249150173955e-13
0.5725,994988.9074457585,100000.0,0.0007736106734831665,0.00023107232374466706,0.8700499744801389,0.6956966207935612,0.1298983823163737,0.30413852245381295,5.164320340111595e-05,0.00016485675224011979,8.633548504756961e-14,3.8589863958855615e-13
0.5775,995040.1233130934,100000.0,0.0007758911093498364,0.0002333584663207596,0.8692255390283021,0.6946374269589674,0.13072169297220765,0.3051949836389226,5.276799937534532e-05,0.00016758940159950191,1.1492655942667895e-13,5.104531990204251e-13
0.5825,995091.4927044546,100000.0,0.0007781772519259289,0.00023565033928471969,0.8683981135345045,0.6935770979654209,0.13154796970746574,0.3062525326242861,5.391675787671588e-05,0.00017036940961786032,1.530738346113497e-13,6.756295603835645e-13
0.5875,995143.01602372,100000.0,0.000780469124889889,0.0002379479662531856,0.8675677100167026,0.6925156545899718,0.13237720004223952,0.30731114787897823,5.5089940854017776e-05,0.00017319753015531135,2.0399568716485425e-13,8.9478992260806e-13
0.5925,995194.6936763617,100000.0,0.0007827667518583549,0.0002402513707797677,0.8667343406720782,0.6914531176417664,0.13320937130991742,0.30837080783006954,5.628801773237409e-05,0.0001760745269783347,2.720011320238768e-13,1.1857229057619121e-12
0.5975,995246.5260694394,100000.0,0.000785070156384937,0.0002425605763538395,0.8658980178758194,0.6903895079599303,0.13404447065831732,0.3094314908646533,5.7511465500403807e-05,0.0001790011738446643,3.6286126974145524e-13,1.5721182981639805e-12
0.6025,995298.5136115942,100000.0,0.0007873793619590088,0.00024487560639933567,0.8650587541798718,0.6893248464114502,0.13488248505084627,0.3104931753318766,5.8760768797708336e-05,0.00018197825458808787,4.843077418971227e-13,2.0855354100034455e-12
0.6075,995350.656713043,100000.0,0.000789694392004505,0.0002471964842735597,0.8642165623116616,0.6882591538890596,0.1357234012676892,0.31155583954496946,6.003642000266994e-05,0.00018500656320313662,6.467017540839519e-13,2.7680308430887177e-12
0.6125,995402.9557855712,100000.0,0.000792015269878729,0.0002495232332660022,0.8633714551727903,0.6871924513091215,0.13656720590702515,0.31261946178327304,6.133891932054914e-05,0.00018808690392965063,8.639321981566982e-13,3.6756673356952695e-12
0.6175,995455.4112425272,100000.0,0.0007943420188711715,0.00025185587659716903,0.8625234458377022,0.6861247596095145,0.13741388538627122,0.31368402029426523,6.266877487186878e-05,0.00019122009133720432,1.1546215314455826e-12,4.883200038519192e-12
0.6225,995508.0234988147,100000.0,0.0007966746622023384,0.00025419443741742077,0.8616725475523218,0.6850560997475171,0.13826342594335336,0.31474949329558305,6.402650278107142e-05,0.0001944069504093761,1.5437451257812367e-12,6.490336490625099e-12
0.6275,995560.792970887,100000.0,0.0007990132230225901,0.00025653893880582155,0.8608187737326655,0.6839864926976972,0.13911581363800418,0.315815858977045,6.541262726543755e-05,0.00019764831662784797,2.0648061704796746e-12,8.630100213910233e-12
0.6325,995613.72007674,100000.0,0.0008013577244109909,0.00025888940376900076,0.8599621379634255,0.682915959449797,0.13997103435308755,0.31688309550266675,6.682768072425092e-05,0.00020094503605631655,2.762757110252361e-12,1.1480006632316453e-11
0.6375,995666.805235905,100000.0,0.0008037081893741701,0.0002612458552400251,0.859102653996525,0.6818445210066248,0.1408290737959489,0.3179511810126742,6.82722038281976e-05,0.00020429796542420235,3.697924336103313e-12,1.5276999203015733e-11
0.6425,995720.048869442,100000.0,0.0008060646408451944,0.0002636083160772847,0.8582403357496481,0.6807721983819419,0.14168991749979173,0.3190200936255103,6.974674560898501e-05,0.00020770797221013876,4.951281225307096e-12,2.0337413632349257e-11
0.6475,995773.4513999327,100000.0,0.000808427101682454,0.00026597680906339106,0.85737519730474,0.6796990125983546,0.14255355082507926,0.3200898114398363,7.125186354916723e-05,0.00021117593472522582,6.631533443326237e-12,2.7083666148531864e-11
0.6525,995827.0132514735,100000.0,0.0008107955946685604,0.00026835135690408995,0.8565072529064821,0.6786249846851998,0.14341995896096105,0.32116031253652433,7.278812367216205e-05,0.00021470274219603113,8.884640157889735e-12,3.607993455251997e-11
0.6575,995880.7348496679,100000.0,0.0008131701425092593,0.00027073198222718996,0.8556365169607371,0.6775501356764315,0.14428912692672388,0.3222315749806418,7.435610063244582e-05,0.00021828929484732137,1.1906609562188812e-11,4.8079867047126035e-11
0.6625,995934.6166216194,100000.0,0.0008155507678323593,0.00027311870758150623,0.8547630040329667,0.6764744866085001,0.14516103957326687,0.32330357682342514,7.595637780591122e-05,0.0002219365039845082,1.596069579554554e-11,6.40903790399258e-11
0.6675,995988.6589959244,100000.0,0.0008179374931866756,0.0002755115554358244,0.8538867288466196,0.6753980585182273,0.14603568158459945,0.32437629610424007,7.758954738037354e-05,0.00022564529207578853,2.1400512432685528e-11,8.545696969311662e-11
0.6725,996042.862402664,100000.0,0.0008203303410409937,0.0002779105481778857,0.8530077062814905,0.674320872440663,0.14691303747936216,0.3254497108525253,7.925621044621002e-05,0.00022941659283396172,2.8701099380784446e-11,1.139778249421449e-10
0.6775,996097.2272733973,100000.0,0.000822729333783055,0.00028031570811339653,0.8521259513720431,0.6732429494069285,0.1477930916123691,0.3265237990897173,8.095697708711715e-05,0.00023325135129790455,3.850068121973004e-11,1.5205642848940668e-10
0.6825,996151.7540411529,100000.0,0.0008251344937185659,0.0002827270574650671,0.8512414793057014,0.6721643104420305,0.1486758281761709,0.3275985388311499,8.26924664709703e-05,0.0002371505239136839,5.165679746755049e-11,2.0290568614148635e-10
0.6875,996206.4431404219,100000.0,0.0008275458430702364,0.00028514461837168565,0.8503543054210998,0.6710849765626412,0.1495612312026376,0.32867390808792235,8.446330694077006e-05,0.0002411150786152828,6.93217518599168e-11,2.7082096159142295e-10
0.6925,996261.2950071495,100000.0,0.000829963403976855,0.0002875684128872362,0.8494644452062913,0.6700049687748227,0.15044928456455894,0.3297498848687272,8.627013610565817e-05,0.0002451459949049181,9.304402985761096e-11,3.615452974439003e-10
0.6975,996316.3100787274,100000.0,0.0008323871984924055,0.00028999846298006983,0.8485719142969024,0.6689243080716814,0.15133997197726107,0.3308264471816277,8.811360093198718e-05,0.00024924426393292144,1.2490462078393246e-10,4.827579540572738e-10
0.7025,996371.488793986,100000.0,0.0008348172485852392,0.00029243479053214425,0.8476767284742287,0.6678430154309265,0.15223327700023653,0.3319035730357683,8.999435783442591e-05,0.0002534108885771523,1.677002540443145e-10,6.447279091447256e-10
0.7075,996426.8315931859,100000.0,0.0008372535761373136,0.0002948774173383524,0.8467789036632583,0.6667611118122921,0.15312918303878487,0.3329812404429983,9.191307276708245e-05,0.00025764688352190727,2.2518968737178765e-10,8.6118801653257e-10
0.7125,996482.33891801,100000.0,0.0008396962029435217,0.0002973263651059642,0.8458784559306016,0.6656786181547775,0.1540276733456591,0.33405942741938227,9.387042131462608e-05,0.00026195327533628095,3.0242473083476674e-10,1.1505043170464657e-09
0.7175,996538.0112115555,100000.0,0.0008421451507111335,0.0002997816554542172,0.8449754014823085,0.6645955553736478,0.15492873102271307,0.3351381119865605,9.586708878338702e-05,0.00026633110255192753,4.061951390892582e-10,1.5372401236082527e-09
0.7225,996593.8489183252,100000.0,0.0008446004410593865,0.0003022433099141036,0.8440697566615394,0.6635119443570986,0.15583233902254184,0.33621727217291303,9.790377029241262e-05,0.00027078141574015334,5.456265077344807e-10,2.0542480977053698e-09
0.7275,996649.8524842197,100000.0,0.0008470620955192729,0.0003047113499284167,0.8431615379460454,0.6624278059624829,0.1567384801501063,0.33729688601446045,9.9981170864455e-05,0.0002753052775882583,7.329837419474082e-10,2.745468442506017e-09
0.7325,996706.0223565289,100000.0,0.000849530135533586,0.0003071857968521438,0.8422507619454045,0.6613431610119374,0.1576471370643279,0.33837693155541615,0.00010210000551686301,0.0002799037629750142,9.847506996049463e-10,3.6696713613912504e-09
0.7375,996762.3589839232,100000.0,0.0008520045824573131,0.00030966667195331645,0.84133744539793,0.6602580302872169,0.1585582922796368,0.3394573868482759,0.00010426099935234649,0.0002845779590451411,1.3230808196870803e-09,4.905462146872138e-09
0.7425,996818.8628164458,100000.0,0.0008544854575584858,0.0003121539964144787,0.840421605167154,0.6591724345234559,0.15947192816745043,0.340538229953287,0.00010646488764957616,0.00028932896528258915,1.777746038833201e-09,6.557974452325611e-09
0.7475,996875.5343055036,100000.0,0.000856972782019648,0.00031464779133497426,0.8395032582377414,0.6580863944015026,0.1603880269575501,0.3416194389370947,0.00010871241595357346,0.0002941578935823827,2.388754901705694e-09,8.767820505926155e-09
0.7525,996932.3739038595,100000.0,0.0008594665769401436,0.0003171480777343414,0.8385824217106493,0.6569999305383415,0.16130657073931556,0.3427009918702798,0.00011100434016583552,0.00029906586832068445,3.209869273605971e-09,1.1723058328060922e-08
0.7575,996989.3820656238,100000.0,0.0008619668633395107,0.0003196548765571842,0.8376591127972801,0.6559130634749607,0.16222754146275825,0.343782866823425,0.0001133414266341245,0.0003040540264226428,4.313327544295598e-09,1.5675191522852548e-08
0.7625,997046.5592462457,100000.0,0.0008644736621623535,0.0003221682086800336,0.8367333488122911,0.6548258136608109,0.16315092093927952,0.3448650418612033,0.00011572445224183275,0.00030912351742741354,5.79618747286592e-09,2.0960558425863688e-08
0.7675,997103.9059025057,100000.0,0.0008669869942852029,0.0003246880949208784,0.8358051471646102,0.6537382014337044,0.16407669084205,0.34594749503382316,0.00011815420449680688,0.00031427550354954796,7.788842976314126e-09,2.8028922972464968e-08
0.7725,997161.4224925081,100000.0,0.0008695068805260477,0.0003272145560522823,0.8348745253460504,0.6526502469936385,0.16500483270587163,0.3470302043649382,0.0001206314816194777,0.00031951115973565377,1.0466458410436207e-08,3.748168783401215e-08
0.7775,997219.1094756731,100000.0,0.0008720333416574516,0.00032974761281932493,0.8339415009167153,0.651561970368505,0.16593532792633708,0.3481131478348179,0.00012315709263009336,0.00032483167371484366,1.4064317565410857e-08,5.012296211866101e-08
0.7825,997276.9673127302,100000.0,0.0008745663984244943,0.0003322872859640235,0.8330060914861059,0.6504733913689812,0.16686815775803465,0.3491963033571787,0.00012573185743478327,0.0003302382460409693,1.8898424563116997e-08,6.702779918319534e-08
0.7875,997334.9964657126,100000.0,0.0008771060715691928,0.0003348335962584673,0.8320683146884793,0.6493845295289868,0.16780330331146123,0.3502796487475239,0.0001283566069100875,0.0003357320901239218,2.5393149354078842e-08,8.963336537738353e-08
0.7925,997393.1973979516,100000.0,0.0008796523818636366,0.0003373865645496613,0.8311281881505064,0.6482954040269067,0.1687407455481874,0.3513631616801187,0.00013103218298545733,0.00034131443224632066,3.41183207058164e-08,1.19860728446972e-07
0.7975,997451.5705740737,100000.0,0.0008822053501548306,0.0003399462118201112,0.8301857294486286,0.6472060335811646,0.1696804652736616,0.3524468196297492,0.00013375943872305813,0.000346986511560599,4.583898679377401e-08,1.602775254921499e-07
0.8025,997510.1164599984,100000.0,0.0008847649974252805,0.0003425125592695556,0.8292409560526214,0.6461164363116246,0.1706224431268268,0.353530599793117,0.0001365392383939644,0.0003527495800597276,6.158215773625172e-08,2.1431519871968083e-07
0.8075,997568.83552294,100000.0,0.0008873313448747249,0.00034508562842512126,0.8282938852507032,0.645026629555455,0.1715666595654381,0.35461447898297527,0.000139372457549511,0.0003586049025124086,8.272630920550329e-08,2.8655905750221453e-07
0.8125,997627.7282314117,100000.0,0.0008899044140302906,0.00034766544128965525,0.8273445340499452,0.6439366296223384,0.17251309484558217,0.35569843348579494,0.00014225998308611555,0.0003645537563503203,1.1112138661186204e-07,3.831355164632195e-07
0.8175,997686.7950552353,100000.0,0.0008924842268948246,0.00035025202054134066,0.8263929190436415,0.6428464514689008,0.17346172899338494,0.35678243887063305,0.00014520271330127624,0.00037059743149057446,1.492496723089123e-07,5.122289757153335e-07
0.8225,997746.0364655575,100000.0,0.00089507080614651,0.00035284538980218225,0.8254390562344813,0.6417561082655808,0.17441254176619422,0.35786646973272673,0.00014820155793761482,0.0003767372300705759,2.0044138686247188e-07,6.847716217733193e-07
0.8275,997805.4529348749,100000.0,0.0008976641754073516,0.00035544557399895744,0.8244829607986128,0.6406656108203145,0.175365512599589,0.3589504993497928,0.0001512574382106946,0.000382974466064376,2.691635874857493e-07,9.153638280467964e-07
0.8325,997865.0449370702,100000.0,0.0009002643596041268,0.00035805259984829124,0.8235246467706763,0.6395749668116562,0.17632062053530906,0.3600344992215972,0.00015437128681478922,0.0003893104647386542,3.614071997930122e-07,1.223502008036215e-06
0.8375,997924.8129474656,100000.0,0.0009028713854534606,0.0003606664965083098,0.822564126623191,0.6384841797683289,0.1772778441235068,0.3611184384534812,0.00015754404789865663,0.0003957465618916309,4.852054035104352e-07,1.635216298396109e-06
0.8425,997984.7574428963,100000.0,0.0009054852821134791,0.00036328729645379533,0.8216014107047502,0.6373932477114592,0.17823716129045297,0.36220228293132595,0.00016077667700048107,0.00040228410279814607,6.513277962942083e-07,2.1852544167062636e-06
0.8475,998044.878901814,100000.0,0.0009081060820589647,0.00036591503665115105,0.8206365064895688,0.6363021613481807,0.179198549159778,0.36328599421783125,0.0001640701409272024,0.00040892444075698654,8.74209725926477e-07,2.919993230938788e-06
0.8525,998105.1778044286,100000.0,0.0009107338222563204,0.0003685497601354234,0.8196694175750359,0.635210901668717,0.18016198381123824,0.36436952807649686,0.0001674254175580782,0.00041566893509984457,1.1731961677595033e-06,3.901319686167123e-06
0.8575,998165.6546329015,100000.0,0.0009133685457405927,0.0003711915181263749,0.8187001423427457,0.6341194367504969,0.18112743995550168,0.3654528324983729,0.00017084349554500366,0.0004225189484716517,1.5742062076186922e-06,5.21180265866938e-06
0.8625,998226.309871609,100000.0,0.0009160103037315442,0.0003738403728670794,0.8177286721702433,0.6330277175084313,0.18209489049608116,0.36653584506489595,0.00017432537387214307,0.00042947584312496954,2.1119598034713076e-06,6.961583547843836e-06
0.8675,998287.1440074987,100000.0,0.0009186591584722487,0.0003764964014307037,0.8167549890431015,0.6319356720450442,0.18306430593965908,0.3676184894244852,0.00017787206122385043,0.0004365409758805055,2.8329560155905027e-06,9.29755459022896e-06
0.8725,998348.1575305726,100000.0,0.000921315187035873,0.0003791597008243123,0.8157790623668361,0.6308431981408498,0.1840356536027998,0.36870067058645867,0.00018148457509138224,0.00044371569128344673,3.799455272835339e-06,1.2415581407944876e-05
0.8775,998409.3509345362,100000.0,0.0009239784864294817,0.0003818303948297278,0.8148008447114353,0.6297501532752349,0.18500889654529232,0.3697822686371339,0.00018516394052376766,0.00045100131232011235,5.0948027484788744e-06,1.6576775311189258e-05
0.8825,998470.7247176748,100000.0,0.0009266491804348972,0.00038450864317012305,0.8138202661324695,0.6286563413691824,0.18598399213657987,0.3708631303516037,0.00018891118839401742,0.00045839912783647737,6.830542556682017e-06,2.2129151377823363e-05
0.8875,998532.2793840301,100000.0,0.0009293274287752924,0.00038719465378960047,0.8128372265945536,0.6275614951777899,0.18696089012988112,0.371943057999911,0.0001927273530053785,0.0004659103754994306,9.155922560045869e-06,2.9536446799792293e-05
0.8925,998594.0154449828,100000.0,0.0009320134393947698,0.00038988869929829355,0.8118515858657613,0.6264652529119501,0.18793953007597214,0.37302179441393896,0.0001966134687991903,0.00047353621873622123,1.2270589467301095e-05,3.9416455374840764e-05
0.8975,998655.9334213748,100000.0,0.0009347074849034629,0.0003925911389897252,0.8108631500425968,0.6253671272075187,0.1889198378515463,0.3740990030724946,0.00020057056584011932,0.00048127771554130997,1.644154001680335e-05,5.259200444545307e-05
0.9025,998718.0338463574,100000.0,0.0009374099245948945,0.0003953024483099583,0.8098716535874247,0.6242664639509826,0.1899017210007717,0.3751742415519454,0.00020459966363808779,0.0004891357763043203,2.202574816552733e-05,7.015872076773018e-05
0.9075,998780.3172692098,100000.0,0.0009401212339151276,0.00039802325828896157,0.80887673539142,0.623162387666044,0.19088506248667428,0.376246926145615,0.0002087017627081783,0.0004971111068231528,2.9500359197590707e-05,9.357508151808324e-05
0.9125,998842.7842604546,100000.0,0.0009428420438941309,0.0004007544082861279,0.8078779068864852,0.6220537291042986,0.19186971231272307,0.37731628473391104,0.00021287783305546496,0.0005052041313360459,3.9502967736412085e-05,0.0001247820304547108
0.9175,998905.4354187103,100000.0,0.0009455731938912972,0.0004034970165239213,0.8068745095801437,0.6209389292852898,0.19285547629308677,0.3783812940324884,0.00021712879848122222,0.0005134148886202301,5.288532828836516e-05,0.00016636179360162763
0.9225,998968.271379865,100000.0,0.0009483158021290906,0.0004062525743791181,0.805865658526632,0.6198159123931246,0.19384210100737018,0.37944059608412106,0.00022145551521350818,0.0005217428918100222,7.078495078445128e-05,0.00022174863094421684
0.9275,999031.292829353,100000.0,0.0009510713599842874,0.0004090230723934542,0.804850167107643,0.6186819175252486,0.19482925365222367,0.3804923871962361,0.0002258587428326733,0.0005301869393821489,9.472049730066666e-05,0.00029550833913350854
0.9325,999094.500518579,100000.0,0.0009538418579986235,0.00041181116861854176,0.8038264469888209,0.6175332761342222,0.19581649507167734,0.38153427033806725,0.000230339104742529,0.0005387448604766127,0.0001267188347593453,0.00039370866723391026
0.9375,999157.8952868816,100000.0,0.0009566299542237111,0.0004146204134408976,0.8027923751276089,0.6163651178921749,0.1968032436757022,0.38256305914428074,0.0002348970344659967,0.0005474131720245827,0.00016948416222280414,0.0005244097915199725
0.9425,999221.4780908953,100000.0,0.0009594391990460669,0.00041745554972953843,0.8017451170846579,0.6151709823775287,0.19778872719700863,0.38357451793289427,0.00023953270273375181,0.0005561866176014865,0.000226623015599789,0.0006983130719760033
0.9475,999285.2500437899,100000.0,0.0009622743353347078,0.00042032291339116467,0.8006808924420451,0.6139423071211157,0.1987719182305858,0.38456301730070414,0.0002442459185713136,0.000565057547962013,0.00030294340879793665,0.0009296180302182129
0.9525,999349.2124676903,100000.0,0.000965141698996334,0.0004232309677082969,0.7995946636121564,0.6126677537974301,0.19975144817329446,0.38552107863772134,0.0002490359952237012,0.0005740150901709103,0.0004048522193255264,0.0012371524746776228
0.9575,999413.3669636829,100000.0,0.0009680497533134662,0.0004261910158337727,0.7984797234247698,0.6113323233353165,0.20072549243601875,0.3864387730100873,0.00025390156859117025,0.000583044035335042,0.0005408825706202893,0.0016458596192611352
0.9625,999477.7155052708,100000.0,0.000971009801438942,0.00042921815038518855,0.7973271492324687,0.6099161971322009,0.20169161751933504,0.38730293002548105,0.00025884035163310624,0.0005921233533258446,0.0007223928965631532,0.002188749488992165
0.9675,999542.26056309,100000.0,0.0009740369359903579,0.00043233251835070774,0.79612508143585,0.6083932252600021,0.20264657758202076,0.3880961003533395,0.0002638488026139117,0.0006012242157952426,0.0009644921795152986,0.002909450170863198
0.9725,999607.0052712769,100000.0,0.000977151303955877,0.0004355610049359441,0.7948577718144617,0.6067289638810931,0.20358604432610347,0.3887952016494459,0.0002689216777307161,0.0006103073758511265,0.0012872621817040333,0.00386552709360978
0.9775,999671.953649302,100000.0,0.0009803797905411134,0.0004389394734013233,0.7935043313838765,0.6048781443282089,0.20450424920190208,0.38936976247377203,0.0002740514291360775,0.000619319714564282,0.0017173679850851517,0.0051327734834549265
0.9825,999737.1108976258,100000.0,0.0009837582590064926,0.0004425157416710116,0.7920370883534807,0.6027814385262698,0.20539351095798528,0.3897796643406981,0.0002792273971897355,0.0006281897237029746,0.0022901732913442425,0.006810707409329531
0.9875,999802.483791533,100000.0,0.000987334527276181,0.00044635353332724394,0.7904194442097849,0.6003613759819385,0.20624361437900388,0.38997227246154614,0.0002844347305645871,0.0006368216574623217,0.0030525066806467178,0.009029529899053179
0.9925,999868.0812054162,100000.0,0.0009911723189324133,0.00045053771370857877,0.7886030909826504,0.5975172783678239,0.2070409978625339,0.389878849047908,0.0002896529495146047,0.0006450880676026701,0.004066258205301236,0.011958784516665481
0.9975,999933.9148101781,100000.0,0.000995356499313748,0.0004551812143948307,0.7865244281830318,0.5941191298848845,0.2077676989787883,0.3894101736668468,0.0002948540468356022,0.0006528204632668817,0.005413018791344319,0.015817875985001912
